#gene_id	transcript_id	chr	strand	transcript_intron_reads_FPK	intron_reads_FPK
ENSMUSG00000031388	ENSMUST00000114389	chrX	-	0	0,0,0,0,0,0,0,0,0
ENSMUSG00000031388	ENSMUST00000114390	chrX	-	0	0,0,0,0,0,0,0,0,0
ENSMUSG00000031388	ENSMUST00000114391	chrX	-	0	0,0,0,0,0,0,0,0
ENSMUSG00000031388	ENSMUST00000124446	chrX	-	0	0,0,0,0
ENSMUSG00000031388	ENSMUST00000139105	chrX	-	0	0,0,0,0,0
ENSMUSG00000031388	ENSMUST00000141211	chrX	-	0	0,0,0,0,0
ENSMUSG00000031388	ENSMUST00000143076	chrX	-	0	0,0,0,0,0,0
ENSMUSG00000031388	ENSMUST00000149591	chrX	-	0	0,0,0
ENSMUSG00000031388	ENSMUST00000153929	chrX	-	0	0,0,0
ENSMUSG00000031389	ENSMUST00000064376	chrX	-	0.0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031389	ENSMUST00000114404	chrX	-	0.0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031389	ENSMUST00000114405	chrX	-	0.0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031389	ENSMUST00000114406	chrX	-	0.0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031389	ENSMUST00000114407	chrX	-	0.0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031389	ENSMUST00000123283	chrX	-	0	0,0,0,0,0
ENSMUSG00000031389	ENSMUST00000124798	chrX	-	0	0,0,0,0,0,0,0
ENSMUSG00000031389	ENSMUST00000127163	chrX	-	0.0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031389	ENSMUST00000128329	chrX	-	0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031389	ENSMUST00000130976	chrX	-	0.0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031389	ENSMUST00000140393	chrX	-	0.0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031389	ENSMUST00000142925	chrX	-	0.0	0,0,0,0,0
ENSMUSG00000031389	ENSMUST00000143536	chrX	-	0	0,0,0
ENSMUSG00000031389	ENSMUST00000143696	chrX	-	0.0	0,0,0,0,0,0
ENSMUSG00000031389	ENSMUST00000145159	chrX	-	0.0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031389	ENSMUST00000147510	chrX	-	0.0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031389	ENSMUST00000148319	chrX	-	0.0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031389	ENSMUST00000149135	chrX	-	0	0,0,0,0
ENSMUSG00000031389	ENSMUST00000149774	chrX	-	0.0	0,0,0,0,0,0,0,0
ENSMUSG00000031389	ENSMUST00000151600	chrX	-	0.0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031390	ENSMUST00000033765	chrX	+	0.0	0,0,0,0
ENSMUSG00000031390	ENSMUST00000101470	chrX	+	0.0	0,0,0,0
ENSMUSG00000031390	ENSMUST00000114395	chrX	+	0.0	0,0,0,0
ENSMUSG00000031390	ENSMUST00000131088	chrX	+	0.0	0,0,0
ENSMUSG00000031391	ENSMUST00000066576	chrX	-	0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031391	ENSMUST00000102871	chrX	-	0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031391	ENSMUST00000114430	chrX	-	0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031391	ENSMUST00000124560	chrX	-	0	0,0,0,0
ENSMUSG00000031391	ENSMUST00000129612	chrX	-	0	0,0,0,0,0,0,0,0
ENSMUSG00000031391	ENSMUST00000130110	chrX	-	0	0,0,0,0
ENSMUSG00000031391	ENSMUST00000135104	chrX	-	0	0,0,0
ENSMUSG00000031391	ENSMUST00000141221	chrX	-	0.0	0,0,0,0,0,0
ENSMUSG00000031391	ENSMUST00000144478	chrX	-	0	0,0,0,0,0
ENSMUSG00000031391	ENSMUST00000145805	chrX	-	0	0,0,0,0,0,0
ENSMUSG00000031391	ENSMUST00000146790	chrX	-	0	0,0,0,0,0,0
ENSMUSG00000031391	ENSMUST00000148250	chrX	-	0	0,0,0,0,0,0
ENSMUSG00000031391	ENSMUST00000155246	chrX	-	0	0,0,0,0
ENSMUSG00000031392	ENSMUST00000033769	chrX	-	0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031392	ENSMUST00000068286	chrX	-	0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031392	ENSMUST00000101458	chrX	-	0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031392	ENSMUST00000114352	chrX	-	0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031392	ENSMUST00000114353	chrX	-	0	0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031392	ENSMUST00000114354	chrX	-	0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031392	ENSMUST00000114360	chrX	-	0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031392	ENSMUST00000124417	chrX	-	0	0,0,0,0
ENSMUSG00000031392	ENSMUST00000124580	chrX	-	0	0,0,0,0,0
ENSMUSG00000031392	ENSMUST00000126583	chrX	-	0	0,0,0,0,0,0,0,0
ENSMUSG00000031392	ENSMUST00000128436	chrX	-	0	0,0,0,0,0
ENSMUSG00000031392	ENSMUST00000128759	chrX	-	0	0,0,0
ENSMUSG00000031392	ENSMUST00000132144	chrX	-	0	0,0,0,0,0
ENSMUSG00000031392	ENSMUST00000138397	chrX	-	0	0,0,0,0,0,0
ENSMUSG00000031392	ENSMUST00000140130	chrX	-	0	0,0,0,0
ENSMUSG00000031392	ENSMUST00000144353	chrX	-	0	0,0,0
ENSMUSG00000031392	ENSMUST00000145677	chrX	-	0	0,0,0,0,0
ENSMUSG00000031392	ENSMUST00000146210	chrX	-	0	0,0,0
ENSMUSG00000031392	ENSMUST00000148317	chrX	-	0	0,0,0,0
ENSMUSG00000031392	ENSMUST00000148706	chrX	-	0	0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031392	ENSMUST00000149809	chrX	-	0	0,0,0,0,0,0
ENSMUSG00000031392	ENSMUST00000149871	chrX	-	0	0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031393	ENSMUST00000033770	chrX	-	0	0,0,0,0
ENSMUSG00000031393	ENSMUST00000100750	chrX	-	0	0,0,0,0,0
ENSMUSG00000031393	ENSMUST00000123362	chrX	-	0	0,0,0,0,0,0
ENSMUSG00000031393	ENSMUST00000140399	chrX	-	0	0,0,0,0,0
ENSMUSG00000031393	ENSMUST00000170481	chrX	-	0.0	0,0,0,0,0
ENSMUSG00000031393	ENSMUST00000198358	chrX	-	0	0,0
ENSMUSG00000031394	ENSMUST00000033771	chrX	+	0.0	0,0,0,0,0,0,0
ENSMUSG00000031394	ENSMUST00000101457	chrX	+	0.0	0,0,0,0,0,0,0,0
ENSMUSG00000031394	ENSMUST00000123401	chrX	+	0.0	0,0,0,0,0
ENSMUSG00000031394	ENSMUST00000127445	chrX	+	0.0	0,0,0,0,0
ENSMUSG00000031394	ENSMUST00000135307	chrX	+	0.0	0,0,0,0,0
ENSMUSG00000031394	ENSMUST00000145443	chrX	+	0.0	0,0,0,0
ENSMUSG00000031397	ENSMUST00000010127	chrX	+	0.0	0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031397	ENSMUST00000156959	chrX	+	0.0	0,0,0,0,0,0
ENSMUSG00000031398	ENSMUST00000004326	chrX	+	0.0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031398	ENSMUST00000136114	chrX	+	0.0	0,0,0
ENSMUSG00000031398	ENSMUST00000137484	chrX	+	0.0	0,0,0
ENSMUSG00000031398	ENSMUST00000139323	chrX	+	0.0	0,0,0,0
ENSMUSG00000031398	ENSMUST00000142236	chrX	+	0.0	0,0,0,0
ENSMUSG00000031398	ENSMUST00000148726	chrX	+	0.0	0,0,0,0
ENSMUSG00000031398	ENSMUST00000152317	chrX	+	0.0	0,0,0,0,0
ENSMUSG00000031398	ENSMUST00000152376	chrX	+	0.0	0,0,0,0,0,0
ENSMUSG00000031398	ENSMUST00000154062	chrX	+	0.0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031399	ENSMUST00000015427	chrX	-	0.0	0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031399	ENSMUST00000114138	chrX	-	0.0	0,0,0,0,0,0,0
ENSMUSG00000031399	ENSMUST00000114139	chrX	-	0.0	0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031399	ENSMUST00000114141	chrX	-	0.0	0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031399	ENSMUST00000114142	chrX	-	0.0	0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031399	ENSMUST00000114143	chrX	-	0.0	0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031399	ENSMUST00000122894	chrX	-	0.0	0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031399	ENSMUST00000136716	chrX	-	0	0,0,0
ENSMUSG00000031399	ENSMUST00000141604	chrX	-	0.0	0,0,0,0,0,0
ENSMUSG00000031399	ENSMUST00000149218	chrX	-	0.0	0,0,0,0,0,0,0,0
ENSMUSG00000031400	ENSMUST00000004327	chrX	-	0.0	0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031400	ENSMUST00000135894	chrX	-	0.0	0,0,0,0,0,0
ENSMUSG00000031400	ENSMUST00000143521	chrX	-	0.0	0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031400	ENSMUST00000155963	chrX	-	0.0	0,0,0
ENSMUSG00000032657	ENSMUST00000041913	chr3	+	0.0	0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000032657	ENSMUST00000117278	chr3	+	0.0	0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000032657	ENSMUST00000119707	chr3	+	0.0	0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000032657	ENSMUST00000125501	chr3	+	0	0,0,0
ENSMUSG00000032657	ENSMUST00000126115	chr3	+	0.0	0,0,0,0,0,0
ENSMUSG00000032657	ENSMUST00000127982	chr3	+	0.0	0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000032657	ENSMUST00000136209	chr3	+	0.0	0,0,0
ENSMUSG00000032657	ENSMUST00000140473	chr3	+	0.0	0,0,0,0
ENSMUSG00000032657	ENSMUST00000147696	chr3	+	0.0	0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000032657	ENSMUST00000155033	chr3	+	0.0	0,0,0,0
ENSMUSG00000032806	ENSMUST00000037967	chrX	-	0	0,0,0,0
ENSMUSG00000032806	ENSMUST00000073067	chrX	-	0	0,0,0
ENSMUSG00000032806	ENSMUST00000114146	chrX	-	0	0,0,0,0
ENSMUSG00000032806	ENSMUST00000114147	chrX	-	0	0,0,0
ENSMUSG00000036040	ENSMUST00000091233	chr2	+	5.876908838500694	0.6666666666666666,4.694835680751174,0,2.962962962962963,2.7777777777777777,5.899705014749262,23.4375,11.787819253438114,3.0541012216404884,1.8552875695732838,15.873015873015872,5.909389363099146,0,7.729468599033816,12.048192771084338,3.5460992907801416,1.6025641025641024,6.480356419603078,8.962868117797695,2.0
ENSMUSG00000036040	ENSMUST00000130600	chr2	+	5.496281926931782	0.6666666666666666,1.6025641025641024,6.480356419603078,2.0
ENSMUSG00000036040	ENSMUST00000139633	chr2	+	7.076923076923077	0.6666666666666666,6.480356419603078,8.962868117797695,2.0
ENSMUSG00000036040	ENSMUST00000143246	chr2	+	0	0.6666666666666666,0,2.0
ENSMUSG00000036040	ENSMUST00000169787	chr2	+	6.299496040316774	0.6666666666666666,7.729468599033816,12.048192771084338,3.5460992907801416,1.6025641025641024,6.480356419603078,8.962868117797695,2.0
ENSMUSG00000036067	ENSMUST00000045702	chr2	-	0.0	0.08631851532153648,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036067	ENSMUST00000102890	chr2	-	0.0	0.08631851532153648,0,0,0,0,0,0,0,0,0
ENSMUSG00000036067	ENSMUST00000129835	chr2	-	0.0	0.08631851532153648,0,0,0,0,0,0,0
ENSMUSG00000036067	ENSMUST00000135725	chr2	-	0	0.08631851532153648,0,0,0,0
ENSMUSG00000036067	ENSMUST00000145742	chr2	-	0.0	0.08631851532153648,0,0,0,0,0,0,0,0,0
ENSMUSG00000036067	ENSMUST00000153388	chr2	-	0	0.08631851532153648,0,0,0
ENSMUSG00000036160	ENSMUST00000047632	chr2	-	0	0,0,0,0,0,0
ENSMUSG00000036160	ENSMUST00000114043	chr2	-	0	0,0,0,0,0,0
ENSMUSG00000036160	ENSMUST00000127691	chr2	-	0	0,0,0
ENSMUSG00000036160	ENSMUST00000129554	chr2	-	0	0,0,0
ENSMUSG00000036160	ENSMUST00000137904	chr2	-	0	0,0,0,0
ENSMUSG00000036160	ENSMUST00000140392	chr2	-	0	0,0,0
ENSMUSG00000036160	ENSMUST00000142131	chr2	-	0	0,0,0,0,0,0
ENSMUSG00000038174	ENSMUST00000038372	chr1	-	0.8203445447087777	0.056509945750452074,0,0,0,0,0,0,0,0,0,0,0.8203445447087777,0.08975854950184005
ENSMUSG00000038174	ENSMUST00000097724	chr1	-	0.8071025020177562	0.056509945750452074,0,0,0,0,0,0,0,0,0,0,0,0.8071025020177562,0.08975854950184005
ENSMUSG00000038174	ENSMUST00000159185	chr1	-	0.8071025020177562	0.056509945750452074,0.8071025020177562,0.08975854950184005
ENSMUSG00000038174	ENSMUST00000159980	chr1	-	0.8071025020177562	0.056509945750452074,0,0,0.8071025020177562,0.08975854950184005
ENSMUSG00000038174	ENSMUST00000160546	chr1	-	0.8071025020177562	0.056509945750452074,0,0,0,0.8071025020177562,0.08975854950184005
ENSMUSG00000038174	ENSMUST00000161000	chr1	-	0.8071025020177562	0.056509945750452074,0,0,0.8071025020177562,0.08975854950184005
ENSMUSG00000038174	ENSMUST00000161600	chr1	-	0.8071025020177562	0.056509945750452074,0,0,0,0,0,0,0,0,0,0,0.8071025020177562,0.08975854950184005
ENSMUSG00000038174	ENSMUST00000187717	chr1	-	0	0.056509945750452074,0,0,0,0,0,0,0,0,0,0,0,0,0.08975854950184005
ENSMUSG00000038174	ENSMUST00000191472	chr1	-	0	0.056509945750452074,0.08975854950184005
ENSMUSG00000038242	ENSMUST00000040442	chr1	+	0.02008637139700713	2.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6613756613756614,0,0,0,0,0,0,0,0,0
ENSMUSG00000038242	ENSMUST00000159240	chr1	+	0.0	2.6666666666666665,0,0,0
ENSMUSG00000038242	ENSMUST00000161833	chr1	+	0.023217478117526873	2.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6613756613756614,0,0,0
ENSMUSG00000038242	ENSMUST00000161926	chr1	+	0.0	2.6666666666666665,0,0
ENSMUSG00000038242	ENSMUST00000189059	chr1	+	0	2.6666666666666665,0
ENSMUSG00000041237	ENSMUST00000047111	chr3	+	0.0	0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000041237	ENSMUST00000107482	chr3	+	0.0	0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000041237	ENSMUST00000127058	chr3	+	0.0	0,0,0,0,0
ENSMUSG00000041237	ENSMUST00000148097	chr3	+	0.0	0,0,0,0,0
ENSMUSG00000041237	ENSMUST00000151591	chr3	+	0.0	0,0,0
ENSMUSG00000041263	ENSMUST00000052539	chr3	-	0	0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000041263	ENSMUST00000090929	chr3	-	0	0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000041263	ENSMUST00000166687	chr3	-	0	0,0,0,0,0,0,0,0,0,0
ENSMUSG00000041263	ENSMUST00000196043	chr3	-	0	0,0,0,0,0
ENSMUSG00000041263	ENSMUST00000196223	chr3	-	0	0,0,0,0,0,0,0
ENSMUSG00000041263	ENSMUST00000198506	chr3	-	0	0,0,0,0
ENSMUSG00000041263	ENSMUST00000200357	chr3	-	0	0,0
ENSMUSG00000041355	ENSMUST00000035785	chr3	+	11.170212765957446	0,27.689030883919063,7.882882882882882,10.070493454179255,7.462686567164179,0.6666666666666666
ENSMUSG00000041355	ENSMUST00000192495	chr3	+	11.170212765957446	0,0,27.689030883919063,7.882882882882882,10.070493454179255,7.462686567164179,0.6666666666666666
ENSMUSG00000041355	ENSMUST00000192688	chr3	+	6.949578589383409	0,0,0,27.689030883919063,7.882882882882882,0.6666666666666666
ENSMUSG00000041355	ENSMUST00000193069	chr3	+	0.0	0,0,0,0,0,0.6666666666666666
ENSMUSG00000041355	ENSMUST00000193934	chr3	+	11.170212765957446	0,0,27.689030883919063,7.882882882882882,10.070493454179255,7.462686567164179,0.6666666666666666
ENSMUSG00000041355	ENSMUST00000194604	chr3	+	0.0	0,0,0,0.6666666666666666
ENSMUSG00000041355	ENSMUST00000195014	chr3	+	11.170212765957446	0,0,27.689030883919063,7.882882882882882,10.070493454179255,7.462686567164179,0.6666666666666666
ENSMUSG00000041423	ENSMUST00000123200	chr3	+	0.0	0,0,0
ENSMUSG00000041423	ENSMUST00000147818	chr3	+	0.0	0,0,0,0
ENSMUSG00000041423	ENSMUST00000147948	chr3	+	0.0	0,0,0,0,0,0,0
ENSMUSG00000041423	ENSMUST00000147991	chr3	+	0.0	0,0,0,0,0,0,0,0,0
ENSMUSG00000041423	ENSMUST00000149640	chr3	+	0.0	0,0,0,0,0,0,0,0,0
ENSMUSG00000043715	ENSMUST00000059880	chrX	-	0	0,0,0,0
ENSMUSG00000047528	ENSMUST00000055313	chr1	-	0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047528	ENSMUST00000185953	chr1	-	0	0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047528	ENSMUST00000188772	chr1	-	0.0	0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047528	ENSMUST00000188839	chr1	-	0	0,0,0,0
ENSMUSG00000047528	ENSMUST00000191252	chr1	-	0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047528	ENSMUST00000191565	chr1	-	0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000049741	ENSMUST00000063119	chr3	-	0	0,0
ENSMUSG00000049897	ENSMUST00000055406	chr2	+	0.2897039225911119	0,0,0,0,0,0,0,1.3802622498274673,0,0,0,0.5040322580645161,0,0,1.3568521031207597,0,0,0,4.524886877828055,0
ENSMUSG00000049897	ENSMUST00000153771	chr2	+	0.0	0,0,0,0,0,0,0
ENSMUSG00000050144	ENSMUST00000057935	chr3	-	0	0,0,0,0,0
ENSMUSG00000050144	ENSMUST00000168755	chr3	-	0	0,0,0,0
ENSMUSG00000050144	ENSMUST00000193433	chr3	-	0	0,0,0,0,0
ENSMUSG00000050144	ENSMUST00000195657	chr3	-	0	0,0,0,0,0
ENSMUSG00000051223	ENSMUST00000050552	chr1	+	24.944833541206947	0,18.115942028985508,5.88235294117647,17.37619461337967,16.3265306122449,48.04270462633452,107.0110701107011,179.48717948717947,17.454545454545457,70.56798623063683,75.31380753138076,16.176470588235297,0
ENSMUSG00000051223	ENSMUST00000186949	chr1	+	25.467059980334316	0,24.34782608695652,5.88235294117647,17.37619461337967,16.3265306122449,48.04270462633452,107.0110701107011,179.48717948717947,17.454545454545457,70.56798623063683,75.31380753138076,16.176470588235297,0
ENSMUSG00000051223	ENSMUST00000188630	chr1	+	24.944833541206947	0,18.115942028985508,5.88235294117647,23.393984404010396,107.0110701107011,179.48717948717947,17.454545454545457,70.56798623063683,75.31380753138076,16.176470588235297,0
ENSMUSG00000051223	ENSMUST00000188898	chr1	+	19.806540764624597	0,18.115942028985508,8.789277081960009,16.3265306122449,48.04270462633452,107.0110701107011,179.48717948717947,17.454545454545457,0
ENSMUSG00000051706	ENSMUST00000054541	chrX	+	0	0,0
ENSMUSG00000051706	ENSMUST00000216007	chrX	+	0.0	0,0,0,0
ENSMUSG00000051706	ENSMUST00000216108	chrX	+	0.0	0,0,0,0
ENSMUSG00000052406	ENSMUST00000064244	chr2	-	32.5	3.055923398186819,32.5,0,0,0,0,0,0,0
ENSMUSG00000052406	ENSMUST00000114020	chr2	-	32.5	3.055923398186819,32.5,0,0,0,0,0,0,0
ENSMUSG00000052406	ENSMUST00000123126	chr2	-	32.5	3.055923398186819,32.5,0,0
ENSMUSG00000052406	ENSMUST00000128130	chr2	-	0	3.055923398186819,0,0
ENSMUSG00000052406	ENSMUST00000128401	chr2	-	0	3.055923398186819,0,0
ENSMUSG00000052406	ENSMUST00000135752	chr2	-	0	3.055923398186819,0,0,0,0
ENSMUSG00000052406	ENSMUST00000136710	chr2	-	32.5	3.055923398186819,32.5,0,0,0,0,0,0
ENSMUSG00000052406	ENSMUST00000139635	chr2	-	0	3.055923398186819,0,0
ENSMUSG00000052406	ENSMUST00000145546	chr2	-	32.5	3.055923398186819,32.5,0
ENSMUSG00000053211	ENSMUST00000065545	chrY	-	0	0,0,0,0,0,0,0,0,0,0
ENSMUSG00000053211	ENSMUST00000189888	chrY	-	0	0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054199	ENSMUST00000081695	chr3	+	1.1311417462000708	0,1.2405548663584076,0.4986287708800798,1.2048192771084338,0,5.780346820809248,5.172413793103448,5.235602094240838,0.23820867079561694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054199	ENSMUST00000090942	chr3	+	1.1311417462000708	0,1.2405548663584076,0.4986287708800798,1.2048192771084338,0,5.780346820809248,5.172413793103448,5.235602094240838,0.23820867079561694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054199	ENSMUST00000107498	chr3	+	1.300737084347797	0,4.134672179562906,1.2405548663584076,0.4986287708800798,1.2048192771084338,0,5.780346820809248,5.172413793103448,5.235602094240838,0.23820867079561694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054199	ENSMUST00000198113	chr3	+	0	0,0,0,0,0,0,0
ENSMUSG00000054199	ENSMUST00000212694	chr3	+	1.991783891447778	0,0,5.424954792043399,6.079027355623101,5.172413793103448,5.235602094240838,0.23820867079561694,0,0,0,0,0,0,0,0
ENSMUSG00000054770	ENSMUST00000068000	chr1	-	0	0,0,0,0,0,0
ENSMUSG00000054770	ENSMUST00000114410	chr1	-	0	0,0,0,0,0,0,0,0
ENSMUSG00000054770	ENSMUST00000159826	chr1	-	0	0,0,0,0,0
ENSMUSG00000054770	ENSMUST00000160130	chr1	-	0	0,0,0
ENSMUSG00000054770	ENSMUST00000160614	chr1	-	0	0,0,0,0,0
ENSMUSG00000054770	ENSMUST00000161608	chr1	-	0	0,0,0,0,0,0,0,0
ENSMUSG00000054770	ENSMUST00000162410	chr1	-	0	0,0,0,0
ENSMUSG00000054770	ENSMUST00000163006	chr1	-	0	0,0,0,0
ENSMUSG00000054770	ENSMUST00000163061	chr1	-	0.0	0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054770	ENSMUST00000164963	chr1	-	0	0,0,0,0,0
ENSMUSG00000054770	ENSMUST00000189298	chr1	-	0	0,0
ENSMUSG00000056673	ENSMUST00000055032	chrY	+	1.877635911953319	0,4.608294930875576,1.25,4.237288135593221,0,1.1563124145905603,0,0.31496062992125984,0,0,0.5268703898840885,22.22222222222222,0.19896538002387584,33.898305084745765,18.404907975460123,141.02564102564102,14.084507042253522,0.9421740666588152,1.2345679012345678,0,0,63.49206349206349,11.11111111111111,7.371007371007371,7.751937984496124,5.4945054945054945,0
ENSMUSG00000056673	ENSMUST00000185542	chrY	+	1.3210039630118893	0,4.237288135593221,0,0
ENSMUSG00000056673	ENSMUST00000186696	chrY	+	1.7200474495848161	0,4.608294930875576,1.25,4.237288135593221,0,1.1563124145905603,0,0.31496062992125984,0,0,0.5268703898840885,22.22222222222222,0.19896538002387584,33.898305084745765,18.404907975460123,141.02564102564102,14.084507042253522,0.9421740666588152,1.2345679012345678,0,0,63.49206349206349,0
ENSMUSG00000056673	ENSMUST00000186726	chrY	+	2.9656667046880347	0,4.608294930875576,1.25,4.237288135593221,0,1.1563124145905603,0,0.31496062992125984,0,0,0.5268703898840885,22.22222222222222,0.19896538002387584,33.898305084745765,18.404907975460123,141.02564102564102,14.084507042253522,0.9421740666588152,1.2345679012345678,0,0,63.49206349206349,11.11111111111111,7.371007371007371,7.751937984496124,5.4945054945054945,4.390458071125421,14.681208053691275,0
ENSMUSG00000056673	ENSMUST00000187296	chrY	+	2.466153304142131	0,0,0.5268703898840885,22.22222222222222,0.19896538002387584,33.898305084745765,18.404907975460123,141.02564102564102,14.084507042253522,0.9421740666588152,1.2345679012345678,0,0,63.49206349206349,11.11111111111111,7.371007371007371,7.751937984496124,5.4945054945054945,0
ENSMUSG00000056673	ENSMUST00000188910	chrY	+	1.0786032088445463	0,4.608294930875576,1.25,4.237288135593221,0,1.1563124145905603,0,0.31496062992125984,0,0
ENSMUSG00000056673	ENSMUST00000189069	chrY	+	1.0786032088445463	0,4.608294930875576,1.25,4.237288135593221,0,1.1563124145905603,0,0.31496062992125984,0,0,0
ENSMUSG00000056673	ENSMUST00000189626	chrY	+	1.0683760683760684	0,4.608294930875576,1.25,4.237288135593221,0,1.1563124145905603,0,0.31496062992125984,0,0,0.5268703898840885,22.22222222222222,0
ENSMUSG00000056673	ENSMUST00000189955	chrY	+	0	0,0
ENSMUSG00000059647	ENSMUST00000081455	chr1	+	0	1.3333333333333333,47.33333333333333
ENSMUSG00000059743	ENSMUST00000081848	chr3	-	0	0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000059743	ENSMUST00000196254	chr3	-	0	0,0,0,0,0,0,0,0
ENSMUSG00000059743	ENSMUST00000196709	chr3	-	0	0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000059743	ENSMUST00000196921	chr3	-	0	0,0,0,0,0,0
ENSMUSG00000059743	ENSMUST00000198239	chr3	-	0	0,0
ENSMUSG00000059743	ENSMUST00000199668	chr3	-	0	0,0,0,0,0
ENSMUSG00000059743	ENSMUST00000200433	chr3	-	0	0,0,0,0
ENSMUSG00000062564	ENSMUST00000078060	chrX	-	0.0	0.13553808620222282,0,0,0,0,0
ENSMUSG00000062564	ENSMUST00000114328	chrX	-	0.0	0.13553808620222282,0,0,0,0,0
